,date,store,item,sales
518962,2014-01-14,5,29,34
518963,2014-01-15,5,29,31
518964,2014-01-16,5,29,32
518965,2014-01-17,5,29,34
518966,2014-01-18,5,29,41
518967,2014-01-19,5,29,39
518968,2014-01-20,5,29,17
518969,2014-01-21,5,29,39
518970,2014-01-22,5,29,35
518971,2014-01-23,5,29,45
518972,2014-01-24,5,29,37
518973,2014-01-25,5,29,45
518974,2014-01-26,5,29,36
518975,2014-01-27,5,29,24
518976,2014-01-28,5,29,32
518977,2014-01-29,5,29,33
518978,2014-01-30,5,29,38
518979,2014-01-31,5,29,21
518980,2014-02-01,5,29,58
518981,2014-02-02,5,29,37
518982,2014-02-03,5,29,23
518983,2014-02-04,5,29,26
518984,2014-02-05,5,29,36
518985,2014-02-06,5,29,31
518986,2014-02-07,5,29,44
518987,2014-02-08,5,29,45
518988,2014-02-09,5,29,56
518989,2014-02-10,5,29,34
518990,2014-02-11,5,29,33
518991,2014-02-12,5,29,37
518992,2014-02-13,5,29,25
518993,2014-02-14,5,29,40
518994,2014-02-15,5,29,37
518995,2014-02-16,5,29,49
518996,2014-02-17,5,29,32
518997,2014-02-18,5,29,34
518998,2014-02-19,5,29,41
518999,2014-02-20,5,29,33
519000,2014-02-21,5,29,41
519001,2014-02-22,5,29,47
519002,2014-02-23,5,29,36
519003,2014-02-24,5,29,31
519004,2014-02-25,5,29,37
519005,2014-02-26,5,29,43
519006,2014-02-27,5,29,28
519007,2014-02-28,5,29,41
519008,2014-03-01,5,29,45
519009,2014-03-02,5,29,54
519010,2014-03-03,5,29,32
519011,2014-03-04,5,29,41
519012,2014-03-05,5,29,44
519013,2014-03-06,5,29,55
519014,2014-03-07,5,29,47
519015,2014-03-08,5,29,48
519016,2014-03-09,5,29,50
519017,2014-03-10,5,29,45
519018,2014-03-11,5,29,37
519019,2014-03-12,5,29,46
519020,2014-03-13,5,29,55
519021,2014-03-14,5,29,56
519022,2014-03-15,5,29,61
519023,2014-03-16,5,29,47
519024,2014-03-17,5,29,46
519025,2014-03-18,5,29,41
519026,2014-03-19,5,29,34
519027,2014-03-20,5,29,46
519028,2014-03-21,5,29,66
519029,2014-03-22,5,29,59
519030,2014-03-23,5,29,56
519031,2014-03-24,5,29,31
519032,2014-03-25,5,29,34
519033,2014-03-26,5,29,45
519034,2014-03-27,5,29,50
519035,2014-03-28,5,29,42
519036,2014-03-29,5,29,58
519037,2014-03-30,5,29,43
519038,2014-03-31,5,29,43
519039,2014-04-01,5,29,47
519040,2014-04-02,5,29,49
519041,2014-04-03,5,29,44
519042,2014-04-04,5,29,70
519043,2014-04-05,5,29,75
519044,2014-04-06,5,29,67
519045,2014-04-07,5,29,52
519046,2014-04-08,5,29,49
519047,2014-04-09,5,29,47
519048,2014-04-10,5,29,67
519049,2014-04-11,5,29,58
519050,2014-04-12,5,29,54
519051,2014-04-13,5,29,44
519052,2014-04-14,5,29,45
519053,2014-04-15,5,29,50
519054,2014-04-16,5,29,55
519055,2014-04-17,5,29,45
519056,2014-04-18,5,29,46
519057,2014-04-19,5,29,55
519058,2014-04-20,5,29,69
519059,2014-04-21,5,29,39
519060,2014-04-22,5,29,50
519061,2014-04-23,5,29,51
519062,2014-04-24,5,29,58
519063,2014-04-25,5,29,59
519064,2014-04-26,5,29,49
519065,2014-04-27,5,29,57
519066,2014-04-28,5,29,39
519067,2014-04-29,5,29,41
519068,2014-04-30,5,29,58
519069,2014-05-01,5,29,59
519070,2014-05-02,5,29,52
519071,2014-05-03,5,29,67
519072,2014-05-04,5,29,66
519073,2014-05-05,5,29,43
519074,2014-05-06,5,29,51
519075,2014-05-07,5,29,63
519076,2014-05-08,5,29,53
519077,2014-05-09,5,29,56
519078,2014-05-10,5,29,65
519079,2014-05-11,5,29,71
519080,2014-05-12,5,29,55
519081,2014-05-13,5,29,58
519082,2014-05-14,5,29,37
519083,2014-05-15,5,29,47
519084,2014-05-16,5,29,61
519085,2014-05-17,5,29,70
519086,2014-05-18,5,29,68
519087,2014-05-19,5,29,46
519088,2014-05-20,5,29,47
519089,2014-05-21,5,29,52
519090,2014-05-22,5,29,64
519091,2014-05-23,5,29,52
519092,2014-05-24,5,29,58
519093,2014-05-25,5,29,67
519094,2014-05-26,5,29,52
519095,2014-05-27,5,29,34
519096,2014-05-28,5,29,51
519097,2014-05-29,5,29,51
519098,2014-05-30,5,29,55
519099,2014-05-31,5,29,74
519100,2014-06-01,5,29,63
519101,2014-06-02,5,29,44
519102,2014-06-03,5,29,70
519103,2014-06-04,5,29,69
519104,2014-06-05,5,29,59
519105,2014-06-06,5,29,65
519106,2014-06-07,5,29,81
519107,2014-06-08,5,29,75
519108,2014-06-09,5,29,53
519109,2014-06-10,5,29,44
519110,2014-06-11,5,29,58
519111,2014-06-12,5,29,61
519112,2014-06-13,5,29,69
519113,2014-06-14,5,29,60
519114,2014-06-15,5,29,67
519115,2014-06-16,5,29,56
519116,2014-06-17,5,29,60
519117,2014-06-18,5,29,50
519118,2014-06-19,5,29,57
519119,2014-06-20,5,29,78
519120,2014-06-21,5,29,74
519121,2014-06-22,5,29,56
519122,2014-06-23,5,29,55
519123,2014-06-24,5,29,56
519124,2014-06-25,5,29,43
519125,2014-06-26,5,29,72
519126,2014-06-27,5,29,68
519127,2014-06-28,5,29,67
519128,2014-06-29,5,29,79
519129,2014-06-30,5,29,60
519130,2014-07-01,5,29,60
519131,2014-07-02,5,29,64
519132,2014-07-03,5,29,61
519133,2014-07-04,5,29,65
519134,2014-07-05,5,29,89
519135,2014-07-06,5,29,75
519136,2014-07-07,5,29,49
519137,2014-07-08,5,29,46
519138,2014-07-09,5,29,69
519139,2014-07-10,5,29,62
519140,2014-07-11,5,29,70
519141,2014-07-12,5,29,72
519142,2014-07-13,5,29,73
519143,2014-07-14,5,29,54
519144,2014-07-15,5,29,47
519145,2014-07-16,5,29,58
519146,2014-07-17,5,29,68
519147,2014-07-18,5,29,71
519148,2014-07-19,5,29,95
519149,2014-07-20,5,29,63
519150,2014-07-21,5,29,46
519151,2014-07-22,5,29,51
519152,2014-07-23,5,29,54
519153,2014-07-24,5,29,60
519154,2014-07-25,5,29,64
519155,2014-07-26,5,29,73
519156,2014-07-27,5,29,78
519157,2014-07-28,5,29,54
519158,2014-07-29,5,29,56
519159,2014-07-30,5,29,67
519160,2014-07-31,5,29,61
519161,2014-08-01,5,29,62
519162,2014-08-02,5,29,59
519163,2014-08-03,5,29,64
519164,2014-08-04,5,29,41
519165,2014-08-05,5,29,59
519166,2014-08-06,5,29,52
519167,2014-08-07,5,29,49
519168,2014-08-08,5,29,66
519169,2014-08-09,5,29,67
519170,2014-08-10,5,29,73
519171,2014-08-11,5,29,44
519172,2014-08-12,5,29,59
519173,2014-08-13,5,29,70
519174,2014-08-14,5,29,45
519175,2014-08-15,5,29,59
519176,2014-08-16,5,29,55
519177,2014-08-17,5,29,46
519178,2014-08-18,5,29,47
519179,2014-08-19,5,29,50
519180,2014-08-20,5,29,52
519181,2014-08-21,5,29,66
519182,2014-08-22,5,29,54
519183,2014-08-23,5,29,60
519184,2014-08-24,5,29,76
519185,2014-08-25,5,29,55
519186,2014-08-26,5,29,60
519187,2014-08-27,5,29,52
519188,2014-08-28,5,29,59
519189,2014-08-29,5,29,62
519190,2014-08-30,5,29,83
519191,2014-08-31,5,29,55
519192,2014-09-01,5,29,37
519193,2014-09-02,5,29,43
519194,2014-09-03,5,29,39
519195,2014-09-04,5,29,42
519196,2014-09-05,5,29,58
519197,2014-09-06,5,29,53
519198,2014-09-07,5,29,65
519199,2014-09-08,5,29,47
519200,2014-09-09,5,29,50
519201,2014-09-10,5,29,63
519202,2014-09-11,5,29,41
519203,2014-09-12,5,29,51
519204,2014-09-13,5,29,61
519205,2014-09-14,5,29,51
519206,2014-09-15,5,29,33
519207,2014-09-16,5,29,47
519208,2014-09-17,5,29,51
519209,2014-09-18,5,29,49
519210,2014-09-19,5,29,46
519211,2014-09-20,5,29,56
519212,2014-09-21,5,29,64
519213,2014-09-22,5,29,44
519214,2014-09-23,5,29,46
519215,2014-09-24,5,29,44
519216,2014-09-25,5,29,63
519217,2014-09-26,5,29,59
519218,2014-09-27,5,29,68
519219,2014-09-28,5,29,63
519220,2014-09-29,5,29,46
519221,2014-09-30,5,29,47
519222,2014-10-01,5,29,44
519223,2014-10-02,5,29,56
519224,2014-10-03,5,29,58
519225,2014-10-04,5,29,54
519226,2014-10-05,5,29,67
519227,2014-10-06,5,29,53
519228,2014-10-07,5,29,37
519229,2014-10-08,5,29,31
519230,2014-10-09,5,29,56
519231,2014-10-10,5,29,53
519232,2014-10-11,5,29,58
519233,2014-10-12,5,29,55
519234,2014-10-13,5,29,43
519235,2014-10-14,5,29,24
519236,2014-10-15,5,29,48
519237,2014-10-16,5,29,52
519238,2014-10-17,5,29,52
519239,2014-10-18,5,29,54
519240,2014-10-19,5,29,51
519241,2014-10-20,5,29,51
519242,2014-10-21,5,29,35
519243,2014-10-22,5,29,40
519244,2014-10-23,5,29,45
519245,2014-10-24,5,29,49
519246,2014-10-25,5,29,65
519247,2014-10-26,5,29,67
519248,2014-10-27,5,29,35
519249,2014-10-28,5,29,47
519250,2014-10-29,5,29,58
519251,2014-10-30,5,29,50
519252,2014-10-31,5,29,41
519253,2014-11-01,5,29,60
519254,2014-11-02,5,29,74
519255,2014-11-03,5,29,40
519256,2014-11-04,5,29,44
519257,2014-11-05,5,29,48
519258,2014-11-06,5,29,60
519259,2014-11-07,5,29,49
519260,2014-11-08,5,29,57
519261,2014-11-09,5,29,76
519262,2014-11-10,5,29,57
519263,2014-11-11,5,29,62
519264,2014-11-12,5,29,42
519265,2014-11-13,5,29,59
519266,2014-11-14,5,29,51
519267,2014-11-15,5,29,64
519268,2014-11-16,5,29,64
519269,2014-11-17,5,29,37
519270,2014-11-18,5,29,54
519271,2014-11-19,5,29,56
519272,2014-11-20,5,29,60
519273,2014-11-21,5,29,48
519274,2014-11-22,5,29,65
519275,2014-11-23,5,29,65
519276,2014-11-24,5,29,49
519277,2014-11-25,5,29,42
519278,2014-11-26,5,29,45
519279,2014-11-27,5,29,58
519280,2014-11-28,5,29,67
519281,2014-11-29,5,29,50
519282,2014-11-30,5,29,87
519283,2014-12-01,5,29,29
519284,2014-12-02,5,29,36
519285,2014-12-03,5,29,40
519286,2014-12-04,5,29,32
519287,2014-12-05,5,29,56
519288,2014-12-06,5,29,40
519289,2014-12-07,5,29,51
519290,2014-12-08,5,29,35
519291,2014-12-09,5,29,33
519292,2014-12-10,5,29,27
519293,2014-12-11,5,29,40
519294,2014-12-12,5,29,42
519295,2014-12-13,5,29,39
519296,2014-12-14,5,29,49
519297,2014-12-15,5,29,27
519298,2014-12-16,5,29,31
519299,2014-12-17,5,29,34
519300,2014-12-18,5,29,31
519301,2014-12-19,5,29,45
519302,2014-12-20,5,29,31
519303,2014-12-21,5,29,48
519304,2014-12-22,5,29,37
519305,2014-12-23,5,29,31
519306,2014-12-24,5,29,38
519307,2014-12-25,5,29,26
519308,2014-12-26,5,29,35
519309,2014-12-27,5,29,36
519310,2014-12-28,5,29,40
519311,2014-12-29,5,29,24
519312,2014-12-30,5,29,27
519313,2014-12-31,5,29,36
519314,2015-01-01,5,29,42
519315,2015-01-02,5,29,44
519316,2015-01-03,5,29,41
519317,2015-01-04,5,29,61
519318,2015-01-05,5,29,22
519319,2015-01-06,5,29,42
519320,2015-01-07,5,29,37
519321,2015-01-08,5,29,38
519322,2015-01-09,5,29,29
519323,2015-01-10,5,29,46
519324,2015-01-11,5,29,57
519325,2015-01-12,5,29,26
519326,2015-01-13,5,29,36
519327,2015-01-14,5,29,44
519328,2015-01-15,5,29,30
519329,2015-01-16,5,29,40
519330,2015-01-17,5,29,33
519331,2015-01-18,5,29,47
519332,2015-01-19,5,29,38
519333,2015-01-20,5,29,43
519334,2015-01-21,5,29,34
519335,2015-01-22,5,29,38
519336,2015-01-23,5,29,41
519337,2015-01-24,5,29,26
519338,2015-01-25,5,29,38
519339,2015-01-26,5,29,23
519340,2015-01-27,5,29,30
519341,2015-01-28,5,29,26
519342,2015-01-29,5,29,35
519343,2015-01-30,5,29,38
519344,2015-01-31,5,29,42
519345,2015-02-01,5,29,36
519346,2015-02-02,5,29,33
519347,2015-02-03,5,29,37
519348,2015-02-04,5,29,34
519349,2015-02-05,5,29,38
519350,2015-02-06,5,29,46
519351,2015-02-07,5,29,45
519352,2015-02-08,5,29,46
519353,2015-02-09,5,29,40
519354,2015-02-10,5,29,34
519355,2015-02-11,5,29,44
519356,2015-02-12,5,29,53
519357,2015-02-13,5,29,48
519358,2015-02-14,5,29,46
519359,2015-02-15,5,29,55
519360,2015-02-16,5,29,35
519361,2015-02-17,5,29,37
519362,2015-02-18,5,29,41
519363,2015-02-19,5,29,43
519364,2015-02-20,5,29,41
519365,2015-02-21,5,29,35
519366,2015-02-22,5,29,31
519367,2015-02-23,5,29,34
519368,2015-02-24,5,29,36
519369,2015-02-25,5,29,43
519370,2015-02-26,5,29,41
519371,2015-02-27,5,29,46
519372,2015-02-28,5,29,52
519373,2015-03-01,5,29,55
519374,2015-03-02,5,29,50
519375,2015-03-03,5,29,61
519376,2015-03-04,5,29,45
519377,2015-03-05,5,29,48
519378,2015-03-06,5,29,45
519379,2015-03-07,5,29,48
519380,2015-03-08,5,29,57
519381,2015-03-09,5,29,47
519382,2015-03-10,5,29,46
519383,2015-03-11,5,29,40
519384,2015-03-12,5,29,44
519385,2015-03-13,5,29,46
519386,2015-03-14,5,29,63
519387,2015-03-15,5,29,62
519388,2015-03-16,5,29,40
519389,2015-03-17,5,29,56
519390,2015-03-18,5,29,33
519391,2015-03-19,5,29,46
519392,2015-03-20,5,29,41
519393,2015-03-21,5,29,60
519394,2015-03-22,5,29,44
519395,2015-03-23,5,29,36
519396,2015-03-24,5,29,51
519397,2015-03-25,5,29,52
519398,2015-03-26,5,29,43
519399,2015-03-27,5,29,60
519400,2015-03-28,5,29,45
519401,2015-03-29,5,29,59
519402,2015-03-30,5,29,39
519403,2015-03-31,5,29,48
519404,2015-04-01,5,29,38
519405,2015-04-02,5,29,68
519406,2015-04-03,5,29,69
519407,2015-04-04,5,29,64
519408,2015-04-05,5,29,68
519409,2015-04-06,5,29,44
519410,2015-04-07,5,29,47
519411,2015-04-08,5,29,48
519412,2015-04-09,5,29,65
519413,2015-04-10,5,29,63
519414,2015-04-11,5,29,58
519415,2015-04-12,5,29,63
519416,2015-04-13,5,29,58
519417,2015-04-14,5,29,53
519418,2015-04-15,5,29,44
519419,2015-04-16,5,29,57
519420,2015-04-17,5,29,64
519421,2015-04-18,5,29,57
519422,2015-04-19,5,29,58
519423,2015-04-20,5,29,52
519424,2015-04-21,5,29,62
519425,2015-04-22,5,29,54
519426,2015-04-23,5,29,62
519427,2015-04-24,5,29,57
519428,2015-04-25,5,29,60
519429,2015-04-26,5,29,70
519430,2015-04-27,5,29,41
519431,2015-04-28,5,29,55
519432,2015-04-29,5,29,45
519433,2015-04-30,5,29,49
519434,2015-05-01,5,29,62
519435,2015-05-02,5,29,75
519436,2015-05-03,5,29,59
519437,2015-05-04,5,29,53
519438,2015-05-05,5,29,54
519439,2015-05-06,5,29,43
519440,2015-05-07,5,29,63
519441,2015-05-08,5,29,62
519442,2015-05-09,5,29,64
519443,2015-05-10,5,29,71
519444,2015-05-11,5,29,35
519445,2015-05-12,5,29,49
519446,2015-05-13,5,29,68
519447,2015-05-14,5,29,75
519448,2015-05-15,5,29,68
519449,2015-05-16,5,29,65
519450,2015-05-17,5,29,90
519451,2015-05-18,5,29,55
519452,2015-05-19,5,29,59
519453,2015-05-20,5,29,58
519454,2015-05-21,5,29,49
519455,2015-05-22,5,29,62
519456,2015-05-23,5,29,63
519457,2015-05-24,5,29,75
519458,2015-05-25,5,29,44
519459,2015-05-26,5,29,40
519460,2015-05-27,5,29,56
519461,2015-05-28,5,29,60
519462,2015-05-29,5,29,63
519463,2015-05-30,5,29,67
519464,2015-05-31,5,29,76
519465,2015-06-01,5,29,54
519466,2015-06-02,5,29,58
519467,2015-06-03,5,29,73
519468,2015-06-04,5,29,60
519469,2015-06-05,5,29,63
519470,2015-06-06,5,29,51
519471,2015-06-07,5,29,81
519472,2015-06-08,5,29,57
519473,2015-06-09,5,29,45
519474,2015-06-10,5,29,43
519475,2015-06-11,5,29,63
519476,2015-06-12,5,29,80
519477,2015-06-13,5,29,79
519478,2015-06-14,5,29,66
519479,2015-06-15,5,29,49
519480,2015-06-16,5,29,63
519481,2015-06-17,5,29,59
519482,2015-06-18,5,29,60
519483,2015-06-19,5,29,66
519484,2015-06-20,5,29,83
519485,2015-06-21,5,29,82
519486,2015-06-22,5,29,41
519487,2015-06-23,5,29,55
519488,2015-06-24,5,29,62
519489,2015-06-25,5,29,71
519490,2015-06-26,5,29,66
519491,2015-06-27,5,29,67
519492,2015-06-28,5,29,71
519493,2015-06-29,5,29,62
519494,2015-06-30,5,29,59
519495,2015-07-01,5,29,56
519496,2015-07-02,5,29,42
519497,2015-07-03,5,29,72
519498,2015-07-04,5,29,86
519499,2015-07-05,5,29,87
519500,2015-07-06,5,29,66
519501,2015-07-07,5,29,60
519502,2015-07-08,5,29,62
519503,2015-07-09,5,29,65
519504,2015-07-10,5,29,72
519505,2015-07-11,5,29,80
519506,2015-07-12,5,29,77
519507,2015-07-13,5,29,57
519508,2015-07-14,5,29,64
519509,2015-07-15,5,29,75
519510,2015-07-16,5,29,56
519511,2015-07-17,5,29,66
519512,2015-07-18,5,29,94
519513,2015-07-19,5,29,94
519514,2015-07-20,5,29,52
519515,2015-07-21,5,29,65
519516,2015-07-22,5,29,78
519517,2015-07-23,5,29,73
519518,2015-07-24,5,29,75
519519,2015-07-25,5,29,81
519520,2015-07-26,5,29,64
519521,2015-07-27,5,29,47
519522,2015-07-28,5,29,65
519523,2015-07-29,5,29,70
519524,2015-07-30,5,29,75
519525,2015-07-31,5,29,69
519526,2015-08-01,5,29,69
519527,2015-08-02,5,29,81
519528,2015-08-03,5,29,51
519529,2015-08-04,5,29,50
519530,2015-08-05,5,29,53
519531,2015-08-06,5,29,57
519532,2015-08-07,5,29,71
519533,2015-08-08,5,29,65
519534,2015-08-09,5,29,81
519535,2015-08-10,5,29,34
519536,2015-08-11,5,29,66
519537,2015-08-12,5,29,42
519538,2015-08-13,5,29,61
519539,2015-08-14,5,29,60
519540,2015-08-15,5,29,76
519541,2015-08-16,5,29,65
519542,2015-08-17,5,29,42
519543,2015-08-18,5,29,58
519544,2015-08-19,5,29,55
519545,2015-08-20,5,29,59
519546,2015-08-21,5,29,70
519547,2015-08-22,5,29,70
519548,2015-08-23,5,29,67
519549,2015-08-24,5,29,58
519550,2015-08-25,5,29,60
519551,2015-08-26,5,29,46
519552,2015-08-27,5,29,54
519553,2015-08-28,5,29,76
519554,2015-08-29,5,29,68
519555,2015-08-30,5,29,73
519556,2015-08-31,5,29,44
519557,2015-09-01,5,29,52
519558,2015-09-02,5,29,53
519559,2015-09-03,5,29,56
519560,2015-09-04,5,29,62
519561,2015-09-05,5,29,60
519562,2015-09-06,5,29,64
519563,2015-09-07,5,29,44
519564,2015-09-08,5,29,52
519565,2015-09-09,5,29,55
519566,2015-09-10,5,29,51
519567,2015-09-11,5,29,64
519568,2015-09-12,5,29,57
519569,2015-09-13,5,29,66
519570,2015-09-14,5,29,47
519571,2015-09-15,5,29,48
519572,2015-09-16,5,29,51
519573,2015-09-17,5,29,60
519574,2015-09-18,5,29,47
519575,2015-09-19,5,29,67
519576,2015-09-20,5,29,59
519577,2015-09-21,5,29,47
519578,2015-09-22,5,29,56
519579,2015-09-23,5,29,56
519580,2015-09-24,5,29,54
519581,2015-09-25,5,29,58
519582,2015-09-26,5,29,53
519583,2015-09-27,5,29,64
519584,2015-09-28,5,29,54
519585,2015-09-29,5,29,58
519586,2015-09-30,5,29,44
519587,2015-10-01,5,29,59
519588,2015-10-02,5,29,54
519589,2015-10-03,5,29,44
519590,2015-10-04,5,29,62
519591,2015-10-05,5,29,56
519592,2015-10-06,5,29,44
519593,2015-10-07,5,29,48
519594,2015-10-08,5,29,39
519595,2015-10-09,5,29,53
519596,2015-10-10,5,29,56
519597,2015-10-11,5,29,49
519598,2015-10-12,5,29,59
519599,2015-10-13,5,29,48
519600,2015-10-14,5,29,52
519601,2015-10-15,5,29,44
519602,2015-10-16,5,29,53
519603,2015-10-17,5,29,59
519604,2015-10-18,5,29,64
519605,2015-10-19,5,29,45
519606,2015-10-20,5,29,45
519607,2015-10-21,5,29,47
519608,2015-10-22,5,29,44
519609,2015-10-23,5,29,62
519610,2015-10-24,5,29,40
519611,2015-10-25,5,29,58
519612,2015-10-26,5,29,53
519613,2015-10-27,5,29,40
519614,2015-10-28,5,29,49
519615,2015-10-29,5,29,52
519616,2015-10-30,5,29,58
519617,2015-10-31,5,29,60
519618,2015-11-01,5,29,66
519619,2015-11-02,5,29,32
519620,2015-11-03,5,29,45
519621,2015-11-04,5,29,44
519622,2015-11-05,5,29,44
519623,2015-11-06,5,29,62
519624,2015-11-07,5,29,60
519625,2015-11-08,5,29,73
519626,2015-11-09,5,29,49
519627,2015-11-10,5,29,46
519628,2015-11-11,5,29,56
519629,2015-11-12,5,29,58
519630,2015-11-13,5,29,68
519631,2015-11-14,5,29,65
519632,2015-11-15,5,29,68
519633,2015-11-16,5,29,35
519634,2015-11-17,5,29,41
519635,2015-11-18,5,29,57
519636,2015-11-19,5,29,49
519637,2015-11-20,5,29,68
519638,2015-11-21,5,29,56
519639,2015-11-22,5,29,61
519640,2015-11-23,5,29,48
519641,2015-11-24,5,29,49
519642,2015-11-25,5,29,49
519643,2015-11-26,5,29,55
519644,2015-11-27,5,29,62
519645,2015-11-28,5,29,61
519646,2015-11-29,5,29,68
519647,2015-11-30,5,29,39
519648,2015-12-01,5,29,29
519649,2015-12-02,5,29,46
519650,2015-12-03,5,29,38
519651,2015-12-04,5,29,48
519652,2015-12-05,5,29,47
519653,2015-12-06,5,29,51
519654,2015-12-07,5,29,33
519655,2015-12-08,5,29,35
519656,2015-12-09,5,29,35
519657,2015-12-10,5,29,37
519658,2015-12-11,5,29,46
519659,2015-12-12,5,29,35
519660,2015-12-13,5,29,52
519661,2015-12-14,5,29,36
519662,2015-12-15,5,29,39
519663,2015-12-16,5,29,34
519664,2015-12-17,5,29,43
519665,2015-12-18,5,29,49
519666,2015-12-19,5,29,40
519667,2015-12-20,5,29,53
519668,2015-12-21,5,29,31
519669,2015-12-22,5,29,36
519670,2015-12-23,5,29,24
519671,2015-12-24,5,29,39
519672,2015-12-25,5,29,40
519673,2015-12-26,5,29,40
519674,2015-12-27,5,29,46
519675,2015-12-28,5,29,25
519676,2015-12-29,5,29,36
519677,2015-12-30,5,29,46
519678,2015-12-31,5,29,39
519679,2016-01-01,5,29,36
519680,2016-01-02,5,29,49
519681,2016-01-03,5,29,51
519682,2016-01-04,5,29,27
519683,2016-01-05,5,29,32
519684,2016-01-06,5,29,49
519685,2016-01-07,5,29,42
519686,2016-01-08,5,29,34
519687,2016-01-09,5,29,49
519688,2016-01-10,5,29,56
519689,2016-01-11,5,29,42
519690,2016-01-12,5,29,25
519691,2016-01-13,5,29,38
519692,2016-01-14,5,29,36
519693,2016-01-15,5,29,46
519694,2016-01-16,5,29,44
519695,2016-01-17,5,29,41
519696,2016-01-18,5,29,33
519697,2016-01-19,5,29,34
519698,2016-01-20,5,29,38
519699,2016-01-21,5,29,40
519700,2016-01-22,5,29,39
519701,2016-01-23,5,29,48
519702,2016-01-24,5,29,40
519703,2016-01-25,5,29,26
519704,2016-01-26,5,29,52
519705,2016-01-27,5,29,29
519706,2016-01-28,5,29,42
519707,2016-01-29,5,29,59
519708,2016-01-30,5,29,39
519709,2016-01-31,5,29,41
519710,2016-02-01,5,29,31
519711,2016-02-02,5,29,39
519712,2016-02-03,5,29,54
519713,2016-02-04,5,29,47
519714,2016-02-05,5,29,46
519715,2016-02-06,5,29,32
519716,2016-02-07,5,29,56
519717,2016-02-08,5,29,33
519718,2016-02-09,5,29,38
519719,2016-02-10,5,29,35
519720,2016-02-11,5,29,51
519721,2016-02-12,5,29,54
519722,2016-02-13,5,29,42
519723,2016-02-14,5,29,50
519724,2016-02-15,5,29,30
519725,2016-02-16,5,29,28
519726,2016-02-17,5,29,43
519727,2016-02-18,5,29,38
519728,2016-02-19,5,29,44
519729,2016-02-20,5,29,54
519730,2016-02-21,5,29,50
519731,2016-02-22,5,29,37
519732,2016-02-23,5,29,54
519733,2016-02-24,5,29,38
519734,2016-02-25,5,29,43
519735,2016-02-26,5,29,49
519736,2016-02-27,5,29,40
519737,2016-02-28,5,29,66
519738,2016-02-29,5,29,31
519739,2016-03-01,5,29,46
519740,2016-03-02,5,29,54
519741,2016-03-03,5,29,48
519742,2016-03-04,5,29,61
519743,2016-03-05,5,29,60
519744,2016-03-06,5,29,51
519745,2016-03-07,5,29,57
519746,2016-03-08,5,29,49
519747,2016-03-09,5,29,52
519748,2016-03-10,5,29,48
519749,2016-03-11,5,29,61
519750,2016-03-12,5,29,58
519751,2016-03-13,5,29,64
519752,2016-03-14,5,29,52
519753,2016-03-15,5,29,35
519754,2016-03-16,5,29,48
519755,2016-03-17,5,29,48
519756,2016-03-18,5,29,46
519757,2016-03-19,5,29,50
519758,2016-03-20,5,29,60
519759,2016-03-21,5,29,44
519760,2016-03-22,5,29,58
519761,2016-03-23,5,29,57
519762,2016-03-24,5,29,43
519763,2016-03-25,5,29,54
519764,2016-03-26,5,29,58
519765,2016-03-27,5,29,61
519766,2016-03-28,5,29,53
519767,2016-03-29,5,29,48
519768,2016-03-30,5,29,49
519769,2016-03-31,5,29,68
519770,2016-04-01,5,29,62
519771,2016-04-02,5,29,61
519772,2016-04-03,5,29,63
519773,2016-04-04,5,29,42
519774,2016-04-05,5,29,53
519775,2016-04-06,5,29,55
519776,2016-04-07,5,29,62
519777,2016-04-08,5,29,67
519778,2016-04-09,5,29,66
519779,2016-04-10,5,29,77
519780,2016-04-11,5,29,42
519781,2016-04-12,5,29,46
519782,2016-04-13,5,29,62
519783,2016-04-14,5,29,67
519784,2016-04-15,5,29,73
519785,2016-04-16,5,29,71
519786,2016-04-17,5,29,64
519787,2016-04-18,5,29,41
519788,2016-04-19,5,29,54
519789,2016-04-20,5,29,48
519790,2016-04-21,5,29,56
519791,2016-04-22,5,29,67
519792,2016-04-23,5,29,65
519793,2016-04-24,5,29,82
519794,2016-04-25,5,29,49
519795,2016-04-26,5,29,50
519796,2016-04-27,5,29,56
519797,2016-04-28,5,29,55
519798,2016-04-29,5,29,82
519799,2016-04-30,5,29,86
519800,2016-05-01,5,29,69
519801,2016-05-02,5,29,59
519802,2016-05-03,5,29,56
519803,2016-05-04,5,29,60
519804,2016-05-05,5,29,64
519805,2016-05-06,5,29,70
519806,2016-05-07,5,29,67
519807,2016-05-08,5,29,75
519808,2016-05-09,5,29,54
519809,2016-05-10,5,29,57
519810,2016-05-11,5,29,56
519811,2016-05-12,5,29,63
519812,2016-05-13,5,29,71
519813,2016-05-14,5,29,68
519814,2016-05-15,5,29,66
519815,2016-05-16,5,29,43
519816,2016-05-17,5,29,70
519817,2016-05-18,5,29,58
519818,2016-05-19,5,29,78
519819,2016-05-20,5,29,78
519820,2016-05-21,5,29,63
519821,2016-05-22,5,29,88
519822,2016-05-23,5,29,47
519823,2016-05-24,5,29,53
519824,2016-05-25,5,29,51
519825,2016-05-26,5,29,72
519826,2016-05-27,5,29,59
519827,2016-05-28,5,29,78
519828,2016-05-29,5,29,75
519829,2016-05-30,5,29,39
519830,2016-05-31,5,29,52
519831,2016-06-01,5,29,75
519832,2016-06-02,5,29,60
519833,2016-06-03,5,29,70
519834,2016-06-04,5,29,77
519835,2016-06-05,5,29,90
